PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
2,0x000a,4.40063,0x00000000,2016-11-10T19:48:31.708Z,2016-11-10T19:48:32.143Z
1,0x000a,0.405884,0x00000000,2016-11-10T19:48:31.680Z,2016-11-10T19:48:32.142Z
3,0x000a,1.9165,0x00000000,2016-11-10T19:48:32.475Z,2016-11-10T19:48:32.845Z
2,0x000a,4.46167,0x00000000,2016-11-10T19:48:32.444Z,2016-11-10T19:48:32.845Z
1,0x000a,0.878906,0x00000000,2016-11-10T19:48:32.407Z,2016-11-10T19:48:32.845Z
3,0x000a,1.66321,0x00000000,2016-11-10T19:48:33.179Z,2016-11-10T19:48:33.553Z
2,0x000a,4.776,0x00000000,2016-11-10T19:48:33.143Z,2016-11-10T19:48:33.553Z
1,0x000a,0.912476,0x00000000,2016-11-10T19:48:33.117Z,2016-11-10T19:48:33.552Z
3,0x000a,1.58081,0x00000000,2016-11-10T19:48:33.879Z,2016-11-10T19:48:34.296Z
2,0x000a,4.93164,0x00000000,2016-11-10T19:48:33.846Z,2016-11-10T19:48:34.296Z
1,0x000a,0.65918,0x00000000,2016-11-10T19:48:33.797Z,2016-11-10T19:48:34.295Z
3,0x000a,1.49231,0x00000000,2016-11-10T19:48:34.618Z,2016-11-10T19:48:35.027Z
2,0x000a,5.27954,0x00000000,2016-11-10T19:48:34.583Z,2016-11-10T19:48:35.027Z
1,0x000a,0.286865,0x00000000,2016-11-10T19:48:34.549Z,2016-11-10T19:48:35.027Z
3,0x000a,1.34888,0x00000000,2016-11-10T19:48:35.334Z,2016-11-10T19:48:35.717Z
2,0x000a,5.03845,0x00000000,2016-11-10T19:48:35.304Z,2016-11-10T19:48:35.717Z
1,0x000a,0.631714,0x00000000,2016-11-10T19:48:35.251Z,2016-11-10T19:48:35.717Z
3,0x000a,21.286,0x00000000,2016-11-10T19:48:36.020Z,2016-11-10T19:48:36.425Z
2,0x000a,4.89197,0x00000000,2016-11-10T19:48:35.976Z,2016-11-10T19:48:36.425Z
1,0x000a,0.57373,0x00000000,2016-11-10T19:48:35.932Z,2016-11-10T19:48:36.425Z
3,0x000a,13.8367,0x00000000,2016-11-10T19:48:36.745Z,2016-11-10T19:48:37.232Z
2,0x000a,4.00696,0x00000000,2016-11-10T19:48:36.717Z,2016-11-10T19:48:37.232Z
1,0x000a,0.906372,0x00000000,2016-11-10T19:48:36.692Z,2016-11-10T19:48:37.231Z
3,0x000a,4.65698,0x00000000,2016-11-10T19:48:37.576Z,2016-11-10T19:48:38.005Z
2,0x000a,1.9043,0x00000000,2016-11-10T19:48:37.547Z,2016-11-10T19:48:38.004Z
1,0x000a,2.52991,0x00000000,2016-11-10T19:48:37.511Z,2016-11-10T19:48:38.004Z
3,0x000a,1.18713,0x00000000,2016-11-10T19:48:38.322Z,2016-11-10T19:48:38.728Z
2,0x000a,3.0304,0x00000000,2016-11-10T19:48:38.286Z,2016-11-10T19:48:38.728Z
1,0x000a,0.668335,0x00000000,2016-11-10T19:48:38.258Z,2016-11-10T19:48:38.728Z
3,0x000a,0.869751,0x00000000,2016-11-10T19:48:39.022Z,2016-11-10T19:48:39.387Z
2,0x000a,37.1185,0x00000000,2016-11-10T19:48:39.004Z,2016-11-10T19:48:39.387Z
1,0x000a,12.4786,0x00000000,2016-11-10T19:48:38.981Z,2016-11-10T19:48:39.386Z
3,0x000a,35.4858,0x00000000,2016-11-10T19:48:39.752Z,2016-11-10T19:48:40.114Z
2,0x000a,19.8334,0x00000000,2016-11-10T19:48:39.722Z,2016-11-10T19:48:40.114Z
1,0x000a,2.06604,0x00000000,2016-11-10T19:48:39.671Z,2016-11-10T19:48:40.113Z
3,0x000a,9.84802,0x00000000,2016-11-10T19:48:40.368Z,2016-11-10T19:48:40.791Z
2,0x000a,20.8801,0x00000000,2016-11-10T19:48:40.407Z,2016-11-10T19:48:40.791Z
1,0x000a,0.164795,0x00000000,2016-11-10T19:48:40.328Z,2016-11-10T19:48:40.791Z
3,0x000a,6.98853,0x00000000,2016-11-10T19:48:41.167Z,2016-11-10T19:48:41.564Z
2,0x000a,19.2657,0x00000000,2016-11-10T19:48:41.125Z,2016-11-10T19:48:41.563Z
1,0x000a,0.308228,0x00000000,2016-11-10T19:48:41.068Z,2016-11-10T19:48:41.563Z
3,0x000a,0.338745,0x00000000,2016-11-10T19:48:41.854Z,2016-11-10T19:48:42.268Z
2,0x000a,19.3817,0x00000000,2016-11-10T19:48:41.891Z,2016-11-10T19:48:42.268Z
1,0x000a,0.708008,0x00000000,2016-11-10T19:48:41.800Z,2016-11-10T19:48:42.268Z
3,0x000a,2.44141,0x00000000,2016-11-10T19:48:42.638Z,2016-11-10T19:48:43.048Z
2,0x000a,19.2993,0x00000000,2016-11-10T19:48:42.575Z,2016-11-10T19:48:43.048Z
1,0x000a,0.332642,0x00000000,2016-11-10T19:48:42.544Z,2016-11-10T19:48:43.048Z
3,0x000a,2.47498,0x00000000,2016-11-10T19:48:43.335Z,2016-11-10T19:48:43.741Z
2,0x000a,19.2566,0x00000000,2016-11-10T19:48:43.289Z,2016-11-10T19:48:43.741Z
1,0x000a,0.567627,0x00000000,2016-11-10T19:48:43.264Z,2016-11-10T19:48:43.741Z
3,0x000a,2.81677,0x00000000,2016-11-10T19:48:44.048Z,2016-11-10T19:48:44.466Z
2,0x000a,18.4845,0x00000000,2016-11-10T19:48:44.016Z,2016-11-10T19:48:44.466Z
1,0x000a,0.479126,0x00000000,2016-11-10T19:48:43.978Z,2016-11-10T19:48:44.466Z
3,0x000a,2.45361,0x00000000,2016-11-10T19:48:44.787Z,2016-11-10T19:48:45.198Z
2,0x000a,18.2159,0x00000000,2016-11-10T19:48:44.748Z,2016-11-10T19:48:45.198Z
1,0x000a,0.491333,0x00000000,2016-11-10T19:48:44.714Z,2016-11-10T19:48:45.198Z
3,0x000a,2.75574,0x00000000,2016-11-10T19:48:45.495Z,2016-11-10T19:48:45.868Z
2,0x000a,18.3502,0x00000000,2016-11-10T19:48:45.469Z,2016-11-10T19:48:45.867Z
1,0x000a,0.463867,0x00000000,2016-11-10T19:48:45.412Z,2016-11-10T19:48:45.867Z
3,0x000a,2.5177,0x00000000,2016-11-10T19:48:46.177Z,2016-11-10T19:48:46.571Z
2,0x000a,17.9474,0x00000000,2016-11-10T19:48:46.211Z,2016-11-10T19:48:46.571Z
1,0x000a,0.469971,0x00000000,2016-11-10T19:48:46.134Z,2016-11-10T19:48:46.570Z
3,0x000a,2.60315,0x00000000,2016-11-10T19:48:46.882Z,2016-11-10T19:48:47.308Z
2,0x000a,17.8436,0x00000000,2016-11-10T19:48:46.851Z,2016-11-10T19:48:47.307Z
1,0x000a,0.585938,0x00000000,2016-11-10T19:48:46.818Z,2016-11-10T19:48:47.307Z
3,0x000a,2.15759,0x00000000,2016-11-10T19:48:47.636Z,2016-11-10T19:48:48.072Z
2,0x000a,18.277,0x00000000,2016-11-10T19:48:47.665Z,2016-11-10T19:48:48.071Z
1,0x000a,0.646973,0x00000000,2016-11-10T19:48:47.608Z,2016-11-10T19:48:48.071Z
3,0x000a,2.6947,0x00000000,2016-11-10T19:48:48.375Z,2016-11-10T19:48:48.791Z
2,0x000a,17.2852,0x00000000,2016-11-10T19:48:48.354Z,2016-11-10T19:48:48.790Z
1,0x000a,0.71106,0x00000000,2016-11-10T19:48:48.313Z,2016-11-10T19:48:48.790Z
3,0x000a,1.5686,0x00000000,2016-11-10T19:48:49.101Z,2016-11-10T19:48:49.491Z
2,0x000a,17.3126,0x00000000,2016-11-10T19:48:49.130Z,2016-11-10T19:48:49.491Z
1,0x000a,0.354004,0x00000000,2016-11-10T19:48:49.068Z,2016-11-10T19:48:49.490Z
3,0x000a,1.27869,0x00000000,2016-11-10T19:48:49.782Z,2016-11-10T19:48:50.183Z
2,0x000a,20.2209,0x00000000,2016-11-10T19:48:49.748Z,2016-11-10T19:48:50.182Z
1,0x000a,0.509644,0x00000000,2016-11-10T19:48:49.699Z,2016-11-10T19:48:50.182Z
3,0x000a,1.26648,0x00000000,2016-11-10T19:48:50.526Z,2016-11-10T19:48:50.908Z
2,0x000a,20.7031,0x00000000,2016-11-10T19:48:50.502Z,2016-11-10T19:48:50.908Z
1,0x000a,0.595093,0x00000000,2016-11-10T19:48:50.471Z,2016-11-10T19:48:50.908Z
3,0x000a,1.49536,0x00000000,2016-11-10T19:48:51.221Z,2016-11-10T19:48:51.589Z
2,0x000a,18.7561,0x00000000,2016-11-10T19:48:51.197Z,2016-11-10T19:48:51.589Z
1,0x000a,0.71106,0x00000000,2016-11-10T19:48:51.160Z,2016-11-10T19:48:51.589Z
3,0x000a,1.92566,0x00000000,2016-11-10T19:48:51.896Z,2016-11-10T19:48:52.294Z
2,0x000a,14.1968,0x00000000,2016-11-10T19:48:51.858Z,2016-11-10T19:48:52.294Z
1,0x000a,0.653076,0x00000000,2016-11-10T19:48:51.823Z,2016-11-10T19:48:52.294Z
3,0x000a,1.98059,0x00000000,2016-11-10T19:48:52.654Z,2016-11-10T19:48:52.991Z
2,0x000a,15.6372,0x00000000,2016-11-10T19:48:52.618Z,2016-11-10T19:48:52.991Z
1,0x000a,0.488281,0x00000000,2016-11-10T19:48:52.574Z,2016-11-10T19:48:52.991Z
3,0x000a,1.77612,0x00000000,2016-11-10T19:48:53.292Z,2016-11-10T19:48:53.664Z
2,0x000a,16.6199,0x00000000,2016-11-10T19:48:53.277Z,2016-11-10T19:48:53.664Z
1,0x000a,0.448608,0x00000000,2016-11-10T19:48:53.225Z,2016-11-10T19:48:53.663Z
3,0x000a,1.88599,0x00000000,2016-11-10T19:48:53.996Z,2016-11-10T19:48:54.441Z
2,0x000a,16.9952,0x00000000,2016-11-10T19:48:53.967Z,2016-11-10T19:48:54.441Z
1,0x000a,0.708008,0x00000000,2016-11-10T19:48:53.909Z,2016-11-10T19:48:54.441Z
3,0x000a,1.79749,0x00000000,2016-11-10T19:48:54.721Z,2016-11-10T19:48:55.091Z
2,0x000a,16.4398,0x00000000,2016-11-10T19:48:54.693Z,2016-11-10T19:48:55.091Z
1,0x000a,0.762939,0x00000000,2016-11-10T19:48:54.649Z,2016-11-10T19:48:55.091Z
3,0x000a,1.92871,0x00000000,2016-11-10T19:48:55.392Z,2016-11-10T19:48:55.854Z
2,0x000a,16.1987,0x00000000,2016-11-10T19:48:55.349Z,2016-11-10T19:48:55.854Z
1,0x000a,0.744629,0x00000000,2016-11-10T19:48:55.316Z,2016-11-10T19:48:55.854Z
3,0x000a,1.97754,0x00000000,2016-11-10T19:48:56.211Z,2016-11-10T19:48:56.622Z
2,0x000a,15.6158,0x00000000,2016-11-10T19:48:56.181Z,2016-11-10T19:48:56.622Z
1,0x000a,0.656128,0x00000000,2016-11-10T19:48:56.160Z,2016-11-10T19:48:56.622Z
3,0x000a,1.72119,0x00000000,2016-11-10T19:48:56.925Z,2016-11-10T19:48:57.305Z
2,0x000a,15.6708,0x00000000,2016-11-10T19:48:56.884Z,2016-11-10T19:48:57.305Z
1,0x000a,0.839233,0x00000000,2016-11-10T19:48:56.842Z,2016-11-10T19:48:57.304Z
3,0x000a,1.90735,0x00000000,2016-11-10T19:48:57.624Z,2016-11-10T19:48:58.069Z
2,0x000a,14.975,0x00000000,2016-11-10T19:48:57.597Z,2016-11-10T19:48:58.069Z
1,0x000a,0.732422,0x00000000,2016-11-10T19:48:57.566Z,2016-11-10T19:48:58.069Z
3,0x000a,1.79749,0x00000000,2016-11-10T19:48:58.345Z,2016-11-10T19:48:58.730Z
2,0x000a,14.9261,0x00000000,2016-11-10T19:48:58.309Z,2016-11-10T19:48:58.730Z
1,0x000a,0.683594,0x00000000,2016-11-10T19:48:58.284Z,2016-11-10T19:48:58.730Z
3,0x000a,1.828,0x00000000,2016-11-10T19:48:59.073Z,2016-11-10T19:48:59.428Z
2,0x000a,14.6942,0x00000000,2016-11-10T19:48:59.051Z,2016-11-10T19:48:59.428Z
1,0x000a,0.790405,0x00000000,2016-11-10T19:48:59.024Z,2016-11-10T19:48:59.428Z
3,0x000a,1.85852,0x00000000,2016-11-10T19:48:59.760Z,2016-11-10T19:49:00.126Z
2,0x000a,14.7034,0x00000000,2016-11-10T19:48:59.733Z,2016-11-10T19:49:00.126Z
1,0x000a,0.802612,0x00000000,2016-11-10T19:48:59.678Z,2016-11-10T19:49:00.126Z
3,0x000a,1.8158,0x00000000,2016-11-10T19:49:00.414Z,2016-11-10T19:49:00.842Z
2,0x000a,15.0391,0x00000000,2016-11-10T19:49:00.384Z,2016-11-10T19:49:00.842Z
1,0x000a,0.790405,0x00000000,2016-11-10T19:49:00.367Z,2016-11-10T19:49:00.842Z
3,0x000a,1.95618,0x00000000,2016-11-10T19:49:01.162Z,2016-11-10T19:49:01.531Z
2,0x000a,14.7064,0x00000000,2016-11-10T19:49:01.142Z,2016-11-10T19:49:01.530Z
1,0x000a,0.772095,0x00000000,2016-11-10T19:49:01.113Z,2016-11-10T19:49:01.530Z
3,0x000a,1.83105,0x00000000,2016-11-10T19:49:01.825Z,2016-11-10T19:49:02.276Z
2,0x000a,14.975,0x00000000,2016-11-10T19:49:01.790Z,2016-11-10T19:49:02.276Z
1,0x000a,0.741577,0x00000000,2016-11-10T19:49:01.762Z,2016-11-10T19:49:02.276Z
3,0x000a,1.73035,0x00000000,2016-11-10T19:49:02.609Z,2016-11-10T19:49:03.029Z
2,0x000a,14.8712,0x00000000,2016-11-10T19:49:02.580Z,2016-11-10T19:49:03.029Z
1,0x000a,0.808716,0x00000000,2016-11-10T19:49:02.532Z,2016-11-10T19:49:03.028Z
3,0x000a,1.95007,0x00000000,2016-11-10T19:49:03.326Z,2016-11-10T19:49:03.732Z
2,0x000a,14.7583,0x00000000,2016-11-10T19:49:03.300Z,2016-11-10T19:49:03.732Z
1,0x000a,0.848389,0x00000000,2016-11-10T19:49:03.247Z,2016-11-10T19:49:03.732Z
3,0x000a,1.84631,0x00000000,2016-11-10T19:49:04.079Z,2016-11-10T19:49:04.446Z
2,0x000a,14.3829,0x00000000,2016-11-10T19:49:04.054Z,2016-11-10T19:49:04.446Z
1,0x000a,0.570679,0x00000000,2016-11-10T19:49:04.026Z,2016-11-10T19:49:04.446Z
3,0x000a,1.69983,0x00000000,2016-11-10T19:49:04.743Z,2016-11-10T19:49:05.184Z
2,0x000a,14.4806,0x00000000,2016-11-10T19:49:04.795Z,2016-11-10T19:49:05.184Z
1,0x000a,0.588989,0x00000000,2016-11-10T19:49:04.704Z,2016-11-10T19:49:05.184Z
3,0x000a,1.8158,0x00000000,2016-11-10T19:49:05.508Z,2016-11-10T19:49:05.879Z
2,0x000a,14.5416,0x00000000,2016-11-10T19:49:05.469Z,2016-11-10T19:49:05.878Z
1,0x000a,0.680542,0x00000000,2016-11-10T19:49:05.441Z,2016-11-10T19:49:05.878Z
3,0x000a,1.43433,0x00000000,2016-11-10T19:49:06.222Z,2016-11-10T19:49:06.627Z
2,0x000a,14.9139,0x00000000,2016-11-10T19:49:06.241Z,2016-11-10T19:49:06.626Z
1,0x000a,0.744629,0x00000000,2016-11-10T19:49:06.174Z,2016-11-10T19:49:06.626Z
3,0x000a,25.5615,0x00000000,2016-11-10T19:49:06.931Z,2016-11-10T19:49:07.335Z
2,0x000a,14.8773,0x00000000,2016-11-10T19:49:06.890Z,2016-11-10T19:49:07.335Z
1,0x000a,1.43127,0x00000000,2016-11-10T19:49:06.844Z,2016-11-10T19:49:07.335Z
3,0x000a,1.52893,0x00000000,2016-11-10T19:49:07.649Z,2016-11-10T19:49:08.032Z
2,0x000a,13.4552,0x00000000,2016-11-10T19:49:07.625Z,2016-11-10T19:49:08.032Z
1,0x000a,0.271606,0x00000000,2016-11-10T19:49:07.599Z,2016-11-10T19:49:08.032Z
3,0x000a,1.83716,0x00000000,2016-11-10T19:49:08.358Z,2016-11-10T19:49:08.780Z
2,0x000a,2.73132,0x00000000,2016-11-10T19:49:08.340Z,2016-11-10T19:49:08.780Z
1,0x000a,1.08948,0x00000000,2016-11-10T19:49:08.279Z,2016-11-10T19:49:08.780Z
3,0x000a,7.05566,0x00000000,2016-11-10T19:49:09.077Z,2016-11-10T19:49:09.454Z
2,0x000a,19.9066,0x00000000,2016-11-10T19:49:09.061Z,2016-11-10T19:49:09.454Z
1,0x000a,0.732422,0x00000000,2016-11-10T19:49:09.029Z,2016-11-10T19:49:09.454Z
3,0x000a,0.436401,0x00000000,2016-11-10T19:49:09.763Z,2016-11-10T19:49:10.160Z
2,0x000a,19.6899,0x00000000,2016-11-10T19:49:09.721Z,2016-11-10T19:49:10.159Z
1,0x000a,0.848389,0x00000000,2016-11-10T19:49:09.694Z,2016-11-10T19:49:10.159Z
3,0x000a,2.28882,0x00000000,2016-11-10T19:49:10.471Z,2016-11-10T19:49:10.943Z
2,0x000a,23.5168,0x00000000,2016-11-10T19:49:10.439Z,2016-11-10T19:49:10.943Z
1,0x000a,0.482178,0x00000000,2016-11-10T19:49:10.413Z,2016-11-10T19:49:10.943Z
3,0x000a,2.14539,0x00000000,2016-11-10T19:49:11.278Z,2016-11-10T19:49:11.703Z
2,0x000a,22.2504,0x00000000,2016-11-10T19:49:11.232Z,2016-11-10T19:49:11.702Z
1,0x000a,0.650024,0x00000000,2016-11-10T19:49:11.187Z,2016-11-10T19:49:11.702Z
3,0x000a,2.09961,0x00000000,2016-11-10T19:49:12.049Z,2016-11-10T19:49:12.457Z
2,0x000a,20.282,0x00000000,2016-11-10T19:49:12.011Z,2016-11-10T19:49:12.457Z
1,0x000a,0.570679,0x00000000,2016-11-10T19:49:11.974Z,2016-11-10T19:49:12.456Z
3,0x000a,2.32849,0x00000000,2016-11-10T19:49:12.759Z,2016-11-10T19:49:13.165Z
2,0x000a,19.5831,0x00000000,2016-11-10T19:49:12.732Z,2016-11-10T19:49:13.165Z
1,0x000a,0.695801,0x00000000,2016-11-10T19:49:12.692Z,2016-11-10T19:49:13.164Z
3,0x000a,2.17896,0x00000000,2016-11-10T19:49:13.407Z,2016-11-10T19:49:13.851Z
2,0x000a,19.6014,0x00000000,2016-11-10T19:49:13.452Z,2016-11-10T19:49:13.851Z
1,0x000a,0.393677,0x00000000,2016-11-10T19:49:13.357Z,2016-11-10T19:49:13.850Z
3,0x000a,2.3407,0x00000000,2016-11-10T19:49:14.169Z,2016-11-10T19:49:14.528Z
2,0x000a,20.6573,0x00000000,2016-11-10T19:49:14.136Z,2016-11-10T19:49:14.528Z
1,0x000a,0.454712,0x00000000,2016-11-10T19:49:14.097Z,2016-11-10T19:49:14.527Z
3,0x000a,2.24915,0x00000000,2016-11-10T19:49:14.833Z,2016-11-10T19:49:15.218Z
2,0x000a,20.6024,0x00000000,2016-11-10T19:49:14.796Z,2016-11-10T19:49:15.218Z
1,0x000a,0.622559,0x00000000,2016-11-10T19:49:14.767Z,2016-11-10T19:49:15.218Z
3,0x000a,2.28271,0x00000000,2016-11-10T19:49:15.580Z,2016-11-10T19:49:15.954Z
2,0x000a,20.0958,0x00000000,2016-11-10T19:49:15.558Z,2016-11-10T19:49:15.954Z
1,0x000a,0.756836,0x00000000,2016-11-10T19:49:15.493Z,2016-11-10T19:49:15.954Z
3,0x000a,2.38953,0x00000000,2016-11-10T19:49:16.284Z,2016-11-10T19:49:16.636Z
2,0x000a,20.1355,0x00000000,2016-11-10T19:49:16.236Z,2016-11-10T19:49:16.636Z
1,0x000a,0.701904,0x00000000,2016-11-10T19:49:16.188Z,2016-11-10T19:49:16.636Z
3,0x000a,0.415039,0x00000000,2016-11-10T19:49:16.912Z,2016-11-10T19:49:17.305Z
2,0x000a,20.4468,0x00000000,2016-11-10T19:49:16.953Z,2016-11-10T19:49:17.305Z
1,0x000a,0.592041,0x00000000,2016-11-10T19:49:16.853Z,2016-11-10T19:49:17.304Z
3,0x000a,1.15051,0x00000000,2016-11-10T19:49:17.588Z,2016-11-10T19:49:17.933Z
2,0x000a,22.1802,0x00000000,2016-11-10T19:49:17.558Z,2016-11-10T19:49:17.932Z
1,0x000a,0.717163,0x00000000,2016-11-10T19:49:17.513Z,2016-11-10T19:49:17.932Z
3,0x000a,1.10168,0x00000000,2016-11-10T19:49:18.245Z,2016-11-10T19:49:18.650Z
2,0x000a,24.0417,0x00000000,2016-11-10T19:49:18.213Z,2016-11-10T19:49:18.650Z
1,0x000a,0.653076,0x00000000,2016-11-10T19:49:18.186Z,2016-11-10T19:49:18.649Z
3,0x000a,1.22375,0x00000000,2016-11-10T19:49:18.976Z,2016-11-10T19:49:19.372Z
2,0x000a,22.8424,0x00000000,2016-11-10T19:49:18.902Z,2016-11-10T19:49:19.372Z
1,0x000a,0.494385,0x00000000,2016-11-10T19:49:18.864Z,2016-11-10T19:49:19.372Z
3,0x000a,1.72119,0x00000000,2016-11-10T19:49:19.704Z,2016-11-10T19:49:20.083Z
2,0x000a,16.2872,0x00000000,2016-11-10T19:49:19.688Z,2016-11-10T19:49:20.083Z
1,0x000a,0.637817,0x00000000,2016-11-10T19:49:19.651Z,2016-11-10T19:49:20.083Z
3,0x000a,1.6571,0x00000000,2016-11-10T19:49:20.378Z,2016-11-10T19:49:20.793Z
2,0x000a,17.984,0x00000000,2016-11-10T19:49:20.331Z,2016-11-10T19:49:20.793Z
1,0x000a,0.732422,0x00000000,2016-11-10T19:49:20.300Z,2016-11-10T19:49:20.793Z
3,0x000a,1.45569,0x00000000,2016-11-10T19:49:21.108Z,2016-11-10T19:49:21.531Z
2,0x000a,20.9351,0x00000000,2016-11-10T19:49:21.091Z,2016-11-10T19:49:21.530Z
1,0x000a,0.765991,0x00000000,2016-11-10T19:49:21.040Z,2016-11-10T19:49:21.530Z
3,0x000a,1.5564,0x00000000,2016-11-10T19:49:21.832Z,2016-11-10T19:49:22.208Z
2,0x000a,20.8344,0x00000000,2016-11-10T19:49:21.848Z,2016-11-10T19:49:22.207Z
1,0x000a,0.808716,0x00000000,2016-11-10T19:49:21.806Z,2016-11-10T19:49:22.207Z
3,0x000a,1.60522,0x00000000,2016-11-10T19:49:22.552Z,2016-11-10T19:49:22.970Z
2,0x000a,20.6818,0x00000000,2016-11-10T19:49:22.516Z,2016-11-10T19:49:22.969Z
1,0x000a,0.909424,0x00000000,2016-11-10T19:49:22.473Z,2016-11-10T19:49:22.969Z
3,0x000a,1.63574,0x00000000,2016-11-10T19:49:23.312Z,2016-11-10T19:49:23.735Z
2,0x000a,20.52,0x00000000,2016-11-10T19:49:23.265Z,2016-11-10T19:49:23.734Z
1,0x000a,0.83313,0x00000000,2016-11-10T19:49:23.223Z,2016-11-10T19:49:23.734Z
3,0x000a,1.42517,0x00000000,2016-11-10T19:49:24.028Z,2016-11-10T19:49:24.455Z
2,0x000a,19.9432,0x00000000,2016-11-10T19:49:24.000Z,2016-11-10T19:49:24.454Z
1,0x000a,0.912476,0x00000000,2016-11-10T19:49:23.951Z,2016-11-10T19:49:24.454Z
3,0x000a,1.58081,0x00000000,2016-11-10T19:49:24.764Z,2016-11-10T19:49:25.147Z
2,0x000a,19.6442,0x00000000,2016-11-10T19:49:24.724Z,2016-11-10T19:49:25.146Z
1,0x000a,0.878906,0x00000000,2016-11-10T19:49:24.709Z,2016-11-10T19:49:25.146Z
3,0x000a,1.67236,0x00000000,2016-11-10T19:49:25.484Z,2016-11-10T19:49:25.826Z
2,0x000a,19.2047,0x00000000,2016-11-10T19:49:25.438Z,2016-11-10T19:49:25.826Z
1,0x000a,0.845337,0x00000000,2016-11-10T19:49:25.390Z,2016-11-10T19:49:25.826Z
3,0x000a,1.71509,0x00000000,2016-11-10T19:49:26.163Z,2016-11-10T19:49:26.549Z
2,0x000a,18.5608,0x00000000,2016-11-10T19:49:26.131Z,2016-11-10T19:49:26.548Z
1,0x000a,0.784302,0x00000000,2016-11-10T19:49:26.091Z,2016-11-10T19:49:26.548Z
3,0x000a,1.61438,0x00000000,2016-11-10T19:49:26.860Z,2016-11-10T19:49:27.218Z
2,0x000a,19.0247,0x00000000,2016-11-10T19:49:26.841Z,2016-11-10T19:49:27.218Z
1,0x000a,0.799561,0x00000000,2016-11-10T19:49:26.806Z,2016-11-10T19:49:27.218Z
3,0x000a,1.71814,0x00000000,2016-11-10T19:49:27.559Z,2016-11-10T19:49:27.981Z
2,0x000a,19.989,0x00000000,2016-11-10T19:49:27.524Z,2016-11-10T19:49:27.981Z
1,0x000a,0.500488,0x00000000,2016-11-10T19:49:27.488Z,2016-11-10T19:49:27.981Z
3,0x000a,1.22681,0x00000000,2016-11-10T19:49:28.299Z,2016-11-10T19:49:28.719Z
2,0x000a,19.9036,0x00000000,2016-11-10T19:49:28.258Z,2016-11-10T19:49:28.719Z
1,0x000a,0.772095,0x00000000,2016-11-10T19:49:28.226Z,2016-11-10T19:49:28.719Z
3,0x000a,1.59302,0x00000000,2016-11-10T19:49:29.053Z,2016-11-10T19:49:29.384Z
2,0x000a,18.8385,0x00000000,2016-11-10T19:49:29.019Z,2016-11-10T19:49:29.384Z
1,0x000a,0.762939,0x00000000,2016-11-10T19:49:28.974Z,2016-11-10T19:49:29.383Z
3,0x000a,1.52283,0x00000000,2016-11-10T19:49:29.738Z,2016-11-10T19:49:30.104Z
2,0x000a,19.0094,0x00000000,2016-11-10T19:49:29.705Z,2016-11-10T19:49:30.104Z
1,0x000a,0.665283,0x00000000,2016-11-10T19:49:29.656Z,2016-11-10T19:49:30.103Z
3,0x000a,1.69678,0x00000000,2016-11-10T19:49:30.373Z,2016-11-10T19:49:30.809Z
2,0x000a,19.8761,0x00000000,2016-11-10T19:49:30.428Z,2016-11-10T19:49:30.809Z
1,0x000a,0.650024,0x00000000,2016-11-10T19:49:30.336Z,2016-11-10T19:49:30.809Z
3,0x000a,1.83716,0x00000000,2016-11-10T19:49:31.129Z,2016-11-10T19:49:31.490Z
2,0x000a,18.8141,0x00000000,2016-11-10T19:49:31.098Z,2016-11-10T19:49:31.490Z
1,0x000a,0.71106,0x00000000,2016-11-10T19:49:31.065Z,2016-11-10T19:49:31.490Z
3,0x000a,1.51672,0x00000000,2016-11-10T19:49:31.816Z,2016-11-10T19:49:32.246Z
2,0x000a,19.1559,0x00000000,2016-11-10T19:49:31.788Z,2016-11-10T19:49:32.246Z
1,0x000a,0.714111,0x00000000,2016-11-10T19:49:31.753Z,2016-11-10T19:49:32.246Z
3,0x000a,1.58386,0x00000000,2016-11-10T19:49:32.567Z,2016-11-10T19:49:32.963Z
2,0x000a,19.519,0x00000000,2016-11-10T19:49:32.534Z,2016-11-10T19:49:32.963Z
1,0x000a,0.765991,0x00000000,2016-11-10T19:49:32.484Z,2016-11-10T19:49:32.963Z
3,0x000a,1.44958,0x00000000,2016-11-10T19:49:33.260Z,2016-11-10T19:49:33.644Z
2,0x000a,18.4906,0x00000000,2016-11-10T19:49:33.226Z,2016-11-10T19:49:33.643Z
1,0x000a,0.784302,0x00000000,2016-11-10T19:49:33.194Z,2016-11-10T19:49:33.643Z
3,0x000a,1.44348,0x00000000,2016-11-10T19:49:33.949Z,2016-11-10T19:49:34.322Z
2,0x000a,19.1986,0x00000000,2016-11-10T19:49:33.913Z,2016-11-10T19:49:34.322Z
1,0x000a,0.701904,0x00000000,2016-11-10T19:49:33.871Z,2016-11-10T19:49:34.322Z
3,0x000a,7.66907,0x00000000,2016-11-10T19:49:34.688Z,2016-11-10T19:49:35.088Z
2,0x000a,18.9636,0x00000000,2016-11-10T19:49:34.636Z,2016-11-10T19:49:35.088Z
1,0x000a,1.06201,0x00000000,2016-11-10T19:49:34.582Z,2016-11-10T19:49:35.088Z
3,0x000a,35.9253,0x00000000,2016-11-10T19:49:35.403Z,2016-11-10T19:49:35.754Z
2,0x000a,19.5892,0x00000000,2016-11-10T19:49:35.353Z,2016-11-10T19:49:35.754Z
